szenario;modell;phase;modellpaar;startelement;connection;end_element;gruppe
controlled;qwen9b;4;Marketing Model -> Concept Model;Process Supervise campaign results;Output;Concept Campaign result document;class_2
controlled;qwen9b;4;Marketing Model -> Technical Components/Requirements Model;Process Supervise campaign results;uses;IS Technical Component Social media studio;class_1
controlled;qwen9b;4;Customer Order Model -> Technical Components/Requirements Model;Process Handle customer order;uses;IS Technical Component Product planning system;class_2
controlled;qwen9b;4;Customer Order Model -> Technical Components/Requirements Model;Process Handle customer order;uses;IS Technical Component Enterprise resource planning system;class_2
controlled;qwen9b;4;Customer Order Model -> Technical Components/Requirements Model;Process Handle customer order;uses;IS Technical Component Distributed database;class_1
controlled;qwen9b;4;Handle Order Model -> Technical Components/Requirements Model;Process Check availability;uses;IS Technical Component Enterprise resource planning system;class_1
controlled;qwen9b;4;Handle Order Model -> Technical Components/Requirements Model;Process Check availability;uses;IS Technical Component Distributed database;class_1
controlled;qwen9b;4;Handle Order Model -> Technical Components/Requirements Model;Process Check customer status;uses;IS Technical Component Enterprise resource planning system;class_1
controlled;qwen9b;4;Handle Order Model -> Technical Components/Requirements Model;Process Check customer status;uses;IS Technical Component Distributed database;class_1
controlled;qwen9b;4;Handle Order Model -> Technical Components/Requirements Model;Process Check configuration;uses;IS Technical Component Product planning system;class_1
controlled;qwen9b;4;Handle Order Model -> Technical Components/Requirements Model;Process Check configuration;uses;IS Technical Component Distributed database;class_1
organized;qwen9b;1;Goal Model -> Concept Model;Goal Providing most energy-efficient heating solution in market;relates to;Concept Product;class_1
organized;qwen9b;1;Goal Model -> Concept Model;Goal Providing most energy-efficient heating solution in market;relates to;Attribute Energy-efficiency;class_2
organized;qwen9b;1;Goal Model -> Business Process Model;Goal Providing most energy-efficient heating solution in market;motivates;Process target setting;class_1
organized;qwen9b;1;Goal Model -> Business Process Model;Goal Providing most energy-efficient heating solution in market;motivates;Process define the product specification;class_1
organized;qwen9b;1;Goal Model -> Technical Components/Requirements Model;Goal Providing most energy-efficient heating solution in market;motivates;IS Technical Component Production system;connector_class_2
organized;qwen9b;1;Goal Model -> Technical Components/Requirements Model;Goal Providing most energy-efficient heating solution in market;motivates;IS Technical Component Version management system;connector_class_2
organized;qwen9b;1;Goal Model -> Product/Service Model;Goal Providing most energy-efficient heating solution in market;requires;Feature energy-efficient;class_2
organized;qwen9b;1;Goal Model -> Concept Model;Problem Energy consumption of current product version is too high;relates to;Concept Product;class_2
organized;qwen9b;1;Goal Model -> Concept Model;Problem Energy consumption of current product version is too high;relates to;Attribute Energy consumption;class_2
organized;qwen9b;1;Goal Model -> Business Process Model;Problem Energy consumption of current product version is too high;motivates;Process target setting;class_1
organized;qwen9b;1;Goal Model -> Business Process Model;Problem Energy consumption of current product version is too high;motivates;Process define the product specification;class_1
organized;qwen9b;1;Goal Model -> Technical Components/Requirements Model;Problem Energy consumption of current product version is too high;requires;IS Technical Component Production system;class_0
organized;qwen9b;1;Goal Model -> Technical Components/Requirements Model;Problem Energy consumption of current product version is too high;requires;IS Technical Component Version management system;class_0
organized;qwen9b;1;Goal Model -> Product/Service Model;Problem Energy consumption of current product version is too high;motivates;Feature energy-efficient;class_1
organized;qwen9b;1;Actors/Resources Model -> Goal Model;Role Product Owner;is responsible for;Goal Providing most energy-efficient heating solution in market;reference
organized;qwen9b;1;Actors/Resources Model -> Business Process Model;Role Product Owner;is responsible for;Process target setting;connector_class_2
organized;qwen9b;1;Actors/Resources Model -> Business Process Model;Role Product Owner;is responsible for;Process define the product specification;connector_class_2
organized;qwen9b;1;Actors/Resources Model -> Product/Service Model;Role Product Owner;is responsible for;Unspecific/Product/Service Smart Heat;class_2
organized;qwen9b;1;Actors/Resources Model -> Product/Service Model;Role Product Owner;is responsible for;Feature energy-efficient;class_1
organized;qwen9b;1;Business Process Model -> Concept Model;Process target setting;Input;Concept Customer Survey;class_2
organized;qwen9b;1;Business Process Model -> Concept Model;Process target setting;Output;Concept Target Feature;class_2
organized;qwen9b;1;Business Process Model -> Concept Model;Process define the product specification;Input;Concept Target Feature;class_2
organized;qwen9b;1;Business Process Model -> Concept Model;Process define the product specification;Output;Concept Specification Document;class_2
organized;qwen9b;1;Technical Components/Requirements Model -> Concept Model;IS Technical Component Production system;supports;Concept Product;class_1
organized;qwen9b;1;Technical Components/Requirements Model -> Concept Model;IS Technical Component Version management system;supports;Concept Product;class_1
organized;qwen9b;1;Product/Service Model -> Concept Model;Unspecific/Product/Service Smart Heat;relates to;Concept Product;reference
organized;qwen9b;1;Product/Service Model -> Concept Model;Unspecific/Product/Service Smart Heat;relates to;Concept Specification Document;class_1
organized;qwen9b;1;Product/Service Model -> Concept Model;Unspecific/Product/Service Smart Heat;relates to;Concept Customer Survey;class_1
organized;qwen9b;1;Product/Service Model -> Technical Components/Requirements Model;Unspecific/Product/Service Smart Heat;requires;IS Technical Component Production system;class_0
organized;qwen9b;1;Product/Service Model -> Technical Components/Requirements Model;Unspecific/Product/Service Smart Heat;requires;IS Technical Component Version management system;class_0
organized;qwen9b;1;Product/Service Model -> Concept Model;Feature energy-efficient;relates to;Concept Feature;class_2
organized;qwen9b;1;Product/Service Model -> Concept Model;Feature energy-efficient;motivates;Concept Target Feature;class_1
organized;qwen9b;2;Goal Model -> Business Process Model;Goal Providing most energy-efficient heating solution in market;motivates;Process target setting;class_1
organized;qwen9b;2;Goal Model -> Technical Components/Requirements Model;Goal Providing most energy-efficient heating solution in market;motivates;IS Technical Component Production system;connector_class_2
organized;qwen9b;2;Goal Model -> Technical Components/Requirements Model;Goal Providing most energy-efficient heating solution in market;motivates;IS Technical Component Version management system;connector_class_2
organized;qwen9b;2;Goal Model -> Product/Service Model;Goal Providing most energy-efficient heating solution in market;motivates;Feature energy-efficient;class_2
organized;qwen9b;2;Goal Model -> Technical Components/Requirements Model;Problem Energy consumption of current product version is too high;motivates;IS Technical Component Production system;class_0
organized;qwen9b;2;Goal Model -> Technical Components/Requirements Model;Problem Energy consumption of current product version is too high;motivates;IS Technical Component Version management system;class_0
organized;qwen9b;2;Goal Model -> Product/Service Model;Problem Energy consumption of current product version is too high;motivates;Feature energy-efficient;class_1
organized;qwen9b;2;Goal Model -> Technical Components/Requirements Model;Goal Minimize energy consumption of heat pump;motivates;IS Technical Component Production system;class_0
organized;qwen9b;2;Goal Model -> Technical Components/Requirements Model;Goal Minimize energy consumption of heat pump;motivates;IS Technical Component Version management system;class_0
organized;qwen9b;2;Goal Model -> Product/Service Model;Goal Minimize energy consumption of heat pump;motivates;Feature energy-efficient;class_1
organized;qwen9b;2;Goal Model -> Technical Components/Requirements Model;Goal Produce remaining energy required by heat pump with photovoltaic module;motivates;IS Technical Component Production system;class_0
organized;qwen9b;2;Goal Model -> Technical Components/Requirements Model;Goal Produce remaining energy required by heat pump with photovoltaic module;motivates;IS Technical Component Version management system;class_0
organized;qwen9b;2;Goal Model -> Product/Service Model;Goal Produce remaining energy required by heat pump with photovoltaic module;motivates;Feature Zero-emission energy production;class_1
organized;qwen9b;2;Actors/Resources Model -> Goal Model;Role Product Owner;is responsible for;Goal Providing most energy-efficient heating solution in market;reference
organized;qwen9b;2;Actors/Resources Model -> Technical Components/Requirements Model;Role Product Owner;is responsible for;IS Technical Component Production system;class_0
organized;qwen9b;2;Actors/Resources Model -> Technical Components/Requirements Model;Role Product Owner;is responsible for;IS Technical Component Version management system;class_0
organized;qwen9b;2;Actors/Resources Model -> Product/Service Model;Role Product Owner;is responsible for;Unspecific/Product/Service Smart Heat;class_2
organized;qwen9b;2;Actors/Resources Model -> Goal Model;Role Product designer;is responsible for;Goal Minimize energy consumption of heat pump;reference
organized;qwen9b;2;Actors/Resources Model -> Product/Service Model;Role Product designer;is responsible for;Feature energy-efficient;class_1
organized;qwen9b;2;Actors/Resources Model -> Product/Service Model;Role Product designer;is responsible for;Unspecific/Product/Service Heat pump;class_0
organized;qwen9b;2;Actors/Resources Model -> Goal Model;Organizational Unit Organization;is responsible for;Goal Providing most energy-efficient heating solution in market;class_1
organized;qwen9b;2;Business Process Model -> Technical Components/Requirements Model;Process target setting;uses;IS Technical Component Production system;class_1
organized;qwen9b;2;Business Process Model -> Technical Components/Requirements Model;Process target setting;uses;IS Technical Component Version management system;class_1
organized;qwen9b;2;Business Process Model -> Technical Components/Requirements Model;Process define the product specification;uses;IS Technical Component Production system;class_1
organized;qwen9b;2;Business Process Model -> Technical Components/Requirements Model;Process define the product specification;uses;IS Technical Component Version management system;class_1
organized;qwen9b;2;Business Process Model -> Technical Components/Requirements Model;Process Product design;uses;IS Technical Component Production system;class_1
organized;qwen9b;2;Business Process Model -> Technical Components/Requirements Model;Process Product design;uses;IS Technical Component Version management system;class_1
organized;qwen9b;2;Technical Components/Requirements Model -> Concept Model;IS Technical Component Production system;supports;Concept Product;class_1
organized;qwen9b;2;Technical Components/Requirements Model -> Concept Model;IS Technical Component Version management system;supports;Concept Product;class_1
organized;qwen9b;2;Technical Components/Requirements Model -> Concept Model;IS Technical Component Database system;supports;Concept Product;class_1
organized;qwen9b;2;Technical Components/Requirements Model -> Concept Model;IS Technical Component Transaction middleware;supports;Concept Product;class_1
organized;qwen9b;2;Technical Components/Requirements Model -> Concept Model;IS Technical Component User interface;applies to;Concept Design description;class_0
organized;qwen9b;2;Product/Service Model -> Concept Model;Unspecific/Product/Service Smart Heat;relates to;Concept Product;class_2
organized;qwen9b;2;Product/Service Model -> Concept Model;Unspecific/Product/Service Smart Heat;relates to;Concept Feature;class_2
organized;qwen9b;2;Product/Service Model -> Concept Model;Unspecific/Product/Service Smart Heat;relates to;Concept Heat pump;class_2
organized;qwen9b;2;Product/Service Model -> Concept Model;Component indoor module;relates to;Concept Product;class_1
organized;qwen9b;2;Product/Service Model -> Concept Model;Component outdoor module;relates to;Concept Product;class_1
organized;qwen9b;2;Product/Service Model -> Concept Model;Feature energy-efficient;relates to;Concept Feature;class_2
organized;qwen9b;2;Product/Service Model -> Concept Model;Feature energy-efficient;relates to;Concept Heat pump;class_1
organized;qwen9b;2;Product/Service Model -> Concept Model;Unspecific/Product/Service Heat pump;relates to;Concept Heat pump;reference
organized;qwen9b;2;Product/Service Model -> Concept Model;Unspecific/Product/Service Heat pump;relates to;Concept Product;class_2
organized;qwen9b;2;Product/Service Model -> Concept Model;Component Photovoltaic module;relates to;Concept Zero-emission energy production;class_2
organized;qwen9b;2;Product/Service Model -> Concept Model;Component Outdoor air exchange unit;relates to;Concept Product;class_1
organized;qwen9b;2;Product/Service Model -> Concept Model;Feature Zero-emission energy production;relates to;Concept Zero-emission energy production;reference
organized;qwen9b;3;Goal Model -> Business Process Model;Goal Providing most energy-efficient heating solution in market;motivates;Process target setting;class_1
organized;qwen9b;3;Goal Model -> Technical Components/Requirements Model;Goal Providing most energy-efficient heating solution in market;motivates;IS Technical Component Social media studio;class_0
organized;qwen9b;3;Goal Model -> Product/Service Model;Goal Providing most energy-efficient heating solution in market;motivates;Feature energy-efficient;class_2
organized;qwen9b;3;Goal Model -> Business Process Model;Problem Energy consumption of current product version is too high;motivates;Process target setting;class_1
organized;qwen9b;3;Goal Model -> Product/Service Model;Problem Energy consumption of current product version is too high;requires;Feature energy-efficient;class_1
organized;qwen9b;3;Goal Model -> Product/Service Model;Goal Minimize energy consumption of heat pump;motivates;Feature energy-efficient;class_1
organized;qwen9b;3;Goal Model -> Product/Service Model;Goal Produce remaining energy required by heat pump with photovoltaic module;motivates;Feature Zero-emission energy production;class_1
organized;qwen9b;3;Goal Model -> Business Process Model;Constraint Maximum energy production of photovoltaic module is 50 kWh;Affects;Process Product design;class_1
organized;qwen9b;3;Goal Model -> Technical Components/Requirements Model;Goal Develop new heat extractor with very low energy consumption;motivates;IS Technical Component Production system;class_0
organized;qwen9b;3;Goal Model -> Technical Components/Requirements Model;Goal Develop new heat extractor with very low energy consumption;motivates;IS Technical Component Version management system;class_0
organized;qwen9b;3;Goal Model -> Product/Service Model;Goal Develop new heat extractor with very low energy consumption;motivates;Feature energy-efficient;class_1
organized;qwen9b;3;Goal Model -> Technical Components/Requirements Model;Goal Re-design existing heat extractor bay adapting it for a new refrigerant;motivates;IS Technical Component Production system;class_0
organized;qwen9b;3;Goal Model -> Technical Components/Requirements Model;Goal Re-design existing heat extractor bay adapting it for a new refrigerant;motivates;IS Technical Component Version management system;class_0
organized;qwen9b;3;Goal Model -> Business Process Model;Problem Short period for development;Hinders;Process Product design;class_1
organized;qwen9b;3;Goal Model -> Business Process Model;Problem New refrigerants are very expensive;Hinders;Process Product design;class_1
organized;qwen9b;3;Actors/Resources Model -> Goal Model;Role Product Owner;is responsible for;Goal Providing most energy-efficient heating solution in market;reference
organized;qwen9b;3;Actors/Resources Model -> Goal Model;Role Product Owner;is responsible for;Goal Produce remaining energy required by heat pump with photovoltaic module;class_1
organized;qwen9b;3;Actors/Resources Model -> Goal Model;Role Product Owner;is responsible for;Goal Develop new heat extractor with very low energy consumption;class_0
organized;qwen9b;3;Actors/Resources Model -> Goal Model;Role Product Owner;is responsible for;Goal Re-design existing heat extractor bay adapting it for a new refrigerant;class_0
organized;qwen9b;3;Actors/Resources Model -> Business Process Model;Role Product Owner;is responsible for;Process target setting;connector_class_2
organized;qwen9b;3;Actors/Resources Model -> Business Process Model;Role Product Owner;is responsible for;Process define the product specification;connector_class_2
organized;qwen9b;3;Actors/Resources Model -> Technical Components/Requirements Model;Role Product Owner;(empty);IS Technical Component Production system;class_1
organized;qwen9b;3;Actors/Resources Model -> Technical Components/Requirements Model;Role Product Owner;(empty);IS Technical Component Version management system;class_1
organized;qwen9b;3;Actors/Resources Model -> Product/Service Model;Role Product Owner;is responsible for;Unspecific/Product/Service Smart Heat;class_2
organized;qwen9b;3;Actors/Resources Model -> Product/Service Model;Role Product Owner;is responsible for;Feature energy-efficient;class_1
organized;qwen9b;3;Actors/Resources Model -> Technical Components/Requirements Model;Organizational Unit Product development department;(empty);IS Technical Component Production system;class_1
organized;qwen9b;3;Actors/Resources Model -> Technical Components/Requirements Model;Organizational Unit Product development department;(empty);IS Technical Component Version management system;class_1
organized;qwen9b;3;Actors/Resources Model -> Goal Model;Role Product designer;is responsible for;Goal Minimize energy consumption of heat pump;reference
organized;qwen9b;3;Actors/Resources Model -> Business Process Model;Role Product designer;is responsible for;Process Product design;connector_class_1
organized;qwen9b;3;Actors/Resources Model -> Technical Components/Requirements Model;Role Product designer;(empty);IS Technical Component Production system;class_1
organized;qwen9b;3;Actors/Resources Model -> Technical Components/Requirements Model;Role Product designer;(empty);IS Technical Component Version management system;class_1
organized;qwen9b;3;Actors/Resources Model -> Product/Service Model;Role Product designer;is responsible for;Feature energy-efficient;class_1
organized;qwen9b;3;Actors/Resources Model -> Goal Model;Organizational Unit Multi-Heat;is responsible for;Goal Providing most energy-efficient heating solution in market;class_2
organized;qwen9b;3;Actors/Resources Model -> Goal Model;Organizational Unit Multi-Heat;is responsible for;Goal Minimize energy consumption of heat pump;class_1
organized;qwen9b;3;Actors/Resources Model -> Goal Model;Organizational Unit Multi-Heat;is responsible for;Goal Produce remaining energy required by heat pump with photovoltaic module;class_1
organized;qwen9b;3;Actors/Resources Model -> Goal Model;Organizational Unit Multi-Heat;is responsible for;Goal Develop new heat extractor with very low energy consumption;class_1
organized;qwen9b;3;Actors/Resources Model -> Goal Model;Organizational Unit Multi-Heat;is responsible for;Goal Re-design existing heat extractor bay adapting it for a new refrigerant;class_1
organized;qwen9b;3;Actors/Resources Model -> Product/Service Model;Organizational Unit Multi-Heat;is responsible for;Unspecific/Product/Service Maintenance and trouble-shooting;class_1
organized;qwen9b;3;Actors/Resources Model -> Marketing Model;Organizational Unit Marketing department;is responsible for;Process Plan marketing campaign;reference
organized;qwen9b;3;Actors/Resources Model -> Marketing Model;Organizational Unit Marketing department;is responsible for;Process Run social media campaign;reference
organized;qwen9b;3;Actors/Resources Model -> Marketing Model;Organizational Unit Marketing department;is responsible for;Process Run print media campaign;reference
organized;qwen9b;3;Actors/Resources Model -> Marketing Model;Organizational Unit Marketing department;is responsible for;Process Supervise campaign results;reference
organized;qwen9b;3;Actors/Resources Model -> Technical Components/Requirements Model;Organizational Unit Marketing department;(empty);IS Technical Component Social media studio;class_1
organized;qwen9b;3;Actors/Resources Model -> Marketing Model;Organizational Unit Social media group;performs;Process Run social media campaign;class_1
organized;qwen9b;3;Actors/Resources Model -> Technical Components/Requirements Model;Organizational Unit Social media group;(empty);IS Technical Component Social media studio;class_1
organized;qwen9b;3;Actors/Resources Model -> Marketing Model;Organizational Unit Print media group;performs;Process Run print media campaign;class_1
organized;qwen9b;3;Business Process Model -> Technical Components/Requirements Model;Process target setting;uses;IS Technical Component Production system;class_1
organized;qwen9b;3;Business Process Model -> Technical Components/Requirements Model;Process target setting;uses;IS Technical Component Version management system;class_1
organized;qwen9b;3;Business Process Model -> Technical Components/Requirements Model;Process define the product specification;uses;IS Technical Component Production system;class_1
organized;qwen9b;3;Business Process Model -> Technical Components/Requirements Model;Process define the product specification;uses;IS Technical Component Version management system;class_1
organized;qwen9b;3;Business Process Model -> Technical Components/Requirements Model;Process Product design;uses;IS Technical Component Production system;class_1
organized;qwen9b;3;Business Process Model -> Technical Components/Requirements Model;Process Product design;uses;IS Technical Component Version management system;class_1
organized;qwen9b;3;Technical Components/Requirements Model -> Concept Model;IS Technical Component Production system;supports;Concept Product;class_1
organized;qwen9b;3;Technical Components/Requirements Model -> Concept Model;IS Technical Component Production system;supports;Concept Specification Document;class_1
organized;qwen9b;3;Technical Components/Requirements Model -> Concept Model;IS Technical Component Production system;supports;Concept Design description;class_1
organized;qwen9b;3;Technical Components/Requirements Model -> Concept Model;IS Technical Component Version management system;supports;Concept Product;class_1
organized;qwen9b;3;Technical Components/Requirements Model -> Concept Model;IS Technical Component Version management system;supports;Attribute Version;class_1
organized;qwen9b;3;Technical Components/Requirements Model -> Concept Model;IS Technical Component Version management system;supports;Concept Feature;class_1
organized;qwen9b;3;Technical Components/Requirements Model -> Concept Model;IS Technical Component Version management system;supports;Concept Target Feature;class_1
organized;qwen9b;3;Technical Components/Requirements Model -> Concept Model;IS Technical Component Database system;supports;Concept Product;class_1
organized;qwen9b;3;Technical Components/Requirements Model -> Concept Model;IS Technical Component Database system;supports;Concept Specification Document;class_1
organized;qwen9b;3;Technical Components/Requirements Model -> Concept Model;IS Technical Component Transaction middleware;supports;Concept Product;class_1
organized;qwen9b;3;Technical Components/Requirements Model -> Concept Model;IS Technical Component User interface;supports;Concept Product;class_1
organized;qwen9b;3;Technical Components/Requirements Model -> Concept Model;IS Technical Component Social media studio;supports;Concept Campaign target document;class_1
organized;qwen9b;3;Technical Components/Requirements Model -> Concept Model;IS Technical Component Social media studio;supports;Concept Campaign plan;class_1
organized;qwen9b;3;Technical Components/Requirements Model -> Concept Model;IS Technical Component Social media studio;supports;Concept Campaign statistics;class_1
organized;qwen9b;3;Technical Components/Requirements Model -> Concept Model;IS Technical Component Social media studio;supports;Concept Campaign result document;class_1
organized;qwen9b;3;Technical Components/Requirements Model -> Concept Model;IS Technical Component Social media studio;supports;Attribute Social media activities;class_1
organized;qwen9b;3;Technical Components/Requirements Model -> Concept Model;IS Technical Component Social media studio;supports;Attribute Print media products;class_0
organized;qwen9b;3;Technical Components/Requirements Model -> Concept Model;IS Technical Component SM life system;supports;Concept Campaign plan;class_1
organized;qwen9b;3;Technical Components/Requirements Model -> Concept Model;IS Technical Component SM repository;supports;Concept Product;class_0
organized;qwen9b;3;Technical Components/Requirements Model -> Concept Model;IS Technical Component SM repository;supports;Concept Feature;class_0
organized;qwen9b;3;Technical Components/Requirements Model -> Concept Model;IS Technical Component SM repository;supports;Attribute List of features;class_0
organized;qwen9b;3;Technical Components/Requirements Model -> Concept Model;IS Technical Component SM repository;supports;Concept Specification Document;class_0
organized;qwen9b;3;Product/Service Model -> Concept Model;Unspecific/Product/Service Smart Heat;relates to;Concept Product;class_2
organized;qwen9b;3;Product/Service Model -> Concept Model;Unspecific/Product/Service Smart Heat;relates to;Concept Feature;class_2
organized;qwen9b;3;Product/Service Model -> Concept Model;Unspecific/Product/Service Smart Heat;relates to;Concept Design description;class_1
organized;qwen9b;3;Product/Service Model -> Concept Model;Unspecific/Product/Service Smart Heat;relates to;Concept Specification Document;class_1
organized;qwen9b;3;Product/Service Model -> Concept Model;Unspecific/Product/Service Smart Heat;motivates;Concept Customer Survey;class_0
organized;qwen9b;3;Product/Service Model -> Concept Model;Component indoor module;relates to;Concept Design description;class_1
organized;qwen9b;3;Product/Service Model -> Concept Model;Component outdoor module;relates to;Concept Design description;class_1
organized;qwen9b;3;Product/Service Model -> Concept Model;Feature energy-efficient;relates to;Concept Feature;class_2
organized;qwen9b;3;Product/Service Model -> Concept Model;Unspecific/Product/Service Heat pump;relates to;Concept Product;class_2
organized;qwen9b;3;Product/Service Model -> Concept Model;Unspecific/Product/Service Heat pump;relates to;Concept Heat pump;reference
organized;qwen9b;3;Product/Service Model -> Concept Model;Component Photovoltaic module;relates to;Concept Design description;class_1
organized;qwen9b;3;Product/Service Model -> Concept Model;Component Photovoltaic module;relates to;Concept Zero-emission energy production;class_2
organized;qwen9b;3;Product/Service Model -> Concept Model;Component Outdoor air exchange unit;relates to;Concept Design description;class_1
organized;qwen9b;3;Product/Service Model -> Concept Model;Feature Zero-emission energy production;relates to;Concept Zero-emission energy production;reference
organized;qwen9b;3;Product/Service Model -> Concept Model;Feature Zero-emission energy production;relates to;Concept Feature;class_2
organized;qwen9b;3;Product/Service Model -> Concept Model;Unspecific/Product/Service Maintenance and trouble-shooting;relates to;Concept Product;class_2
organized;qwen9b;3;Product/Service Model -> Concept Model;Unspecific/Product/Service Maintenance and trouble-shooting;motivates;Concept Customer Survey;class_0
organized;qwen9b;3;Product/Service Model -> Concept Model;Unspecific/Product/Service Annual service;relates to;Concept Product;class_1
organized;qwen9b;3;Product/Service Model -> Concept Model;Unspecific/Product/Service Repair;relates to;Concept Product;class_1
organized;qwen9b;3;Product/Service Model -> Concept Model;Unspecific/Product/Service Service kit;relates to;Concept Product;class_2
organized;qwen9b;3;Marketing Model -> Concept Model;Process Plan marketing campaign;Output;Concept Campaign plan;class_2
organized;qwen9b;3;Marketing Model -> Concept Model;Process Plan marketing campaign;Input;Concept Campaign target document;class_2
organized;qwen9b;3;Marketing Model -> Technical Components/Requirements Model;Process Plan marketing campaign;uses;IS Technical Component Social media studio;class_1
organized;qwen9b;3;Marketing Model -> Concept Model;Process Run social media campaign;Input;Concept Campaign plan;class_2
organized;qwen9b;3;Marketing Model -> Concept Model;Process Run social media campaign;Output;Concept Campaign statistics;class_2
organized;qwen9b;3;Marketing Model -> Technical Components/Requirements Model;Process Run social media campaign;uses;IS Technical Component Social media studio;class_1
organized;qwen9b;3;Marketing Model -> Concept Model;Process Run print media campaign;Input;Concept Campaign plan;class_2
organized;qwen9b;3;Marketing Model -> Concept Model;Process Run print media campaign;Output;Concept Campaign statistics;class_2
organized;qwen9b;3;Marketing Model -> Concept Model;Process Supervise campaign results;Output;Concept Campaign result document;class_2
organized;qwen9b;3;Marketing Model -> Concept Model;Process Supervise campaign results;Input;Concept Campaign statistics;class_2
organized;qwen9b;3;Marketing Model -> Technical Components/Requirements Model;Process Supervise campaign results;uses;IS Technical Component Social media studio;class_1
organized;qwen9b;4;Goal Model -> Concept Model;Goal Providing most energy-efficient heating solution in market;relates to;Concept Heat pump;class_1
organized;qwen9b;4;Goal Model -> Concept Model;Goal Providing most energy-efficient heating solution in market;relates to;Attribute Energy-efficiency;class_2
organized;qwen9b;4;Goal Model -> Business Process Model;Goal Providing most energy-efficient heating solution in market;motivates;Process target setting;class_1
organized;qwen9b;4;Goal Model -> Product/Service Model;Goal Providing most energy-efficient heating solution in market;motivates;Feature energy-efficient;class_2
organized;qwen9b;4;Goal Model -> Concept Model;Problem Energy consumption of current product version is too high;Affects;Concept Product;class_2
organized;qwen9b;4;Goal Model -> Concept Model;Problem Energy consumption of current product version is too high;relates to;Attribute Energy consumption;class_2
organized;qwen9b;4;Goal Model -> Business Process Model;Problem Energy consumption of current product version is too high;motivates;Process Product design;class_1
organized;qwen9b;4;Goal Model -> Product/Service Model;Problem Energy consumption of current product version is too high;motivates;Feature energy-efficient;class_1
organized;qwen9b;4;Goal Model -> Concept Model;Goal Minimize energy consumption of heat pump;requires;Concept Heat pump;class_2
organized;qwen9b;4;Goal Model -> Concept Model;Goal Minimize energy consumption of heat pump;relates to;Attribute Energy consumption;class_2
organized;qwen9b;4;Goal Model -> Business Process Model;Goal Minimize energy consumption of heat pump;motivates;Process Product design;class_1
organized;qwen9b;4;Goal Model -> Product/Service Model;Goal Minimize energy consumption of heat pump;motivates;Feature energy-efficient;class_1
organized;qwen9b;4;Goal Model -> Concept Model;Goal Produce remaining energy required by heat pump with photovoltaic module;relates to;Concept Zero-emission energy production;reference
organized;qwen9b;4;Goal Model -> Business Process Model;Goal Produce remaining energy required by heat pump with photovoltaic module;motivates;Process Product design;class_1
organized;qwen9b;4;Goal Model -> Product/Service Model;Goal Produce remaining energy required by heat pump with photovoltaic module;motivates;Feature Zero-emission energy production;class_1
organized;qwen9b;4;Goal Model -> Concept Model;Constraint Maximum energy production of photovoltaic module is 50 kWh;Affects;Concept Product;class_1
organized;qwen9b;4;Goal Model -> Business Process Model;Constraint Maximum energy production of photovoltaic module is 50 kWh;Hinders;Process Product design;class_1
organized;qwen9b;4;Goal Model -> Concept Model;Goal Develop new heat extractor with very low energy consumption;relates to;Concept Design description;class_1
organized;qwen9b;4;Goal Model -> Business Process Model;Goal Develop new heat extractor with very low energy consumption;motivates;Process Product design;class_1
organized;qwen9b;4;Goal Model -> Concept Model;Goal Re-design existing heat extractor bay adapting it for a new refrigerant;relates to;Concept Design description;class_1
organized;qwen9b;4;Goal Model -> Business Process Model;Goal Re-design existing heat extractor bay adapting it for a new refrigerant;motivates;Process Product design;class_1
organized;qwen9b;4;Goal Model -> Business Process Model;Problem Short period for development;Hinders;Process Product design;class_1
organized;qwen9b;4;Goal Model -> Business Process Model;Problem New refrigerants are very expensive;Hinders;Process Product design;class_1
organized;qwen9b;4;Goal Model -> Concept Model;Goal Provide services supporting high availability of heat pump;relates to;Concept Heat pump;class_2
organized;qwen9b;4;Goal Model -> Business Process Model;Goal Provide services supporting high availability of heat pump;motivates;Process Product design;class_0
organized;qwen9b;4;Goal Model -> Product/Service Model;Goal Provide services supporting high availability of heat pump;motivates;Feature Quick response to error situations;class_1
organized;qwen9b;4;Goal Model -> Product/Service Model;Goal Provide services supporting high availability of heat pump;motivates;Feature Personal service technician;class_1
organized;qwen9b;4;Goal Model -> Business Process Model;Problem control unit needs Internet to provide status information;Hinders;Process Product design;class_1
organized;qwen9b;4;Goal Model -> Product/Service Model;Problem control unit needs Internet to provide status information;motivates;Feature Quick response to error situations;class_1
organized;qwen9b;4;Goal Model -> Business Process Model;Problem Company has not much experience with online information processing;Hinders;Process Product design;class_0
organized;qwen9b;4;Goal Model -> Product/Service Model;Problem Company has not much experience with online information processing;Hinders;Feature Quick response to error situations;class_1
organized;qwen9b;4;Goal Model -> Product/Service Model;Problem Company has not much experience with online information processing;motivates;Feature Personal service technician;class_0
organized;qwen9b;4;Actors/Resources Model -> Product/Service Model;Role Product Owner;is responsible for;Unspecific/Product/Service Smart Heat;class_2
organized;qwen9b;4;Actors/Resources Model -> Product/Service Model;Role Product Owner;is responsible for;Feature energy-efficient;class_1
organized;qwen9b;4;Actors/Resources Model -> Product/Service Model;Role Product designer;is responsible for;Unspecific/Product/Service Heat pump;class_0
organized;qwen9b;4;Actors/Resources Model -> Product/Service Model;Role Product designer;is responsible for;Feature energy-efficient;class_1
organized;qwen9b;4;Actors/Resources Model -> Customer Order Model;Organizational Unit Multi-Heat;performs;Process Check order validity;class_1
